date,pitcher,team,matchup,time,slate,park,classification,multiplier,GS,IP,K/9,SwStr%,CSW%,Whiff%,K%,BB%,Proj Ks,DK Line,DK Over,DK Under,FD Line,FD Over,FD Under,Best Line,Best Under,Best Under Book,Residual,BF Call,BF Reason,Lineup Confirmed,PPD%,Rule 5,Actual Ks,Actual IP,Actual BF,Outs Recorded,Final Score,Result,Notes
2026-07-19,Sean Burke,CWS,CWS @ TOR,2026-07-19T12:15:00+00:00,main,TOR,Mixed,0.91,14,98.2,9.668919168135131,10.552451999999999,29.236499,24.6,,,5.99,5.5,-101,-127,5.5,-106,-120,5.5,-120,FD,0.49,No call,residual +0.49 > -0.75; best Under -120 (FD) > -130,Projected,0.0,Pass,5,6.2,,,Final,UNDER,
2026-07-19,Trey Yesavage,TOR,CWS @ TOR,2026-07-19T12:15:00+00:00,main,TOR,Mixed,0.91,13,73.1,8.345455124279724,13.242783999999999,27.334465,29.4,,,5.11,5.5,-153,120,5.5,-154,120,5.5,120,DK,-0.39,No call,residual -0.39 > -0.75; best Under 120 (DK) > -130,Projected,0.0,Pass,9,6.0,,,Final,OVER,
2026-07-19,Yoshinobu Yamamoto,LAD,LAD @ NYY,2026-07-19T12:35:00+00:00,main,NYY,Mixed,0.91,16,104.2,8.598726323576674,12.202954,28.002569,27.4,,,5.81,6.5,-139,109,6.5,-128,100,6.5,109,DK,-0.69,No call,residual -0.69 > -0.75; best Under 109 (DK) > -130,Projected,0.0,Pass,7,9.0,,,Final,OVER,
2026-07-19,Cam Schlittler,NYY,LAD @ NYY,2026-07-19T12:35:00+00:00,main,NYY,Mixed,0.91,19,112,10.526785714285714,12.877030000000001,27.262181,27.3,,,5.58,6.5,-148,116,6.5,-128,100,6.5,116,DK,-0.92,No call,best Under 116 (DK) > -130,Projected,0.0,Pass,8,4.1,,,Final,OVER,
2026-07-19,TBD,LAD,LAD @ NYY,2026-07-19T19:20:00+00:00,main,NYY,Mixed,0.91,,,,,,,,,,,,,,,,,,,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,,,,,,,no box score match
2026-07-19,Shane McClanahan,TBR,TBR @ BOS,2026-07-19T13:35:00+00:00,main,BOS,Mixed,0.91,17,86,8.581395348837209,11.940299,28.656716,26.4,,,4.76,4.5,-153,119,4.5,-156,122,4.5,122,FD,0.26,No call,residual +0.26 > -0.75; best Under 122 (FD) > -130,Projected,0.0,Pass,3,5.0,,,Final,UNDER,
2026-07-19,Sonny Gray,BOS,TBR @ BOS,2026-07-19T13:35:00+00:00,main,BOS,Mixed,0.91,16,89.2,8.230483504808944,10.146042,27.44043,22.3,,,5.0,4.5,-136,106,4.5,-146,114,4.5,114,FD,0.5,No call,residual +0.50 > -0.75; best Under 114 (FD) > -130,Projected,0.0,Pass,5,6.0,,,Final,OVER,
2026-07-19,Nolan McLean,NYM,NYM @ PHI,2026-07-19T13:35:00+00:00,main,PHI,Mixed,0.91,18,101.1,10.480263683934648,9.751773,29.078014000000003,24.7,,,5.4,6.5,108,-138,6.5,108,-138,6.5,-138,DK,-1.1,Under,"Gate PASS: residual -1.10 ≤ -0.75, qualifying Under -138 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,10,6.0,,,Final,OVER,BF LOSS
2026-07-19,Alan Rangel,PHI,NYM @ PHI,2026-07-19T13:35:00+00:00,main,PHI,Mixed,0.91,,,,,,,,,,3.5,-131,103,3.5,-156,122,3.5,122,FD,,Watch List,Not in FG dashboard cohort,Projected,0,Fail,4,4.0,,,Final,OVER,
2026-07-19,Nathan Eovaldi,TEX,TEX @ ATL,2026-07-19T13:35:00+00:00,main,ATL,Mixed,0.91,18,111.1,9.700599245567059,15.287009,30.392749000000002,31.2,,,5.54,5.5,-148,116,5.5,-150,118,5.5,118,FD,0.04,No call,residual +0.04 > -0.75; best Under 118 (FD) > -130,Projected,14.0,Pass,2,4.0,,,Final,UNDER,
2026-07-19,Grant Holmes,ATL,TEX @ ATL,2026-07-19T13:35:00+00:00,main,ATL,Mixed,0.91,17,87.1,7.832061524838835,11.801676,26.396648,27.3,,,4.77,4.5,-108,-118,4.5,-108,-115,4.5,-115,FD,0.27,No call,residual +0.27 > -0.75; best Under -115 (FD) > -130,Projected,14.0,Pass,2,5.0,,,Final,UNDER,
2026-07-19,Paul Skenes,PIT,PIT @ CLE,2026-07-19T13:40:00+00:00,main,CLE,Mixed,0.91,19,103,10.74757281553398,13.078704,26.446758999999997,27.3,,,6.01,6.5,-152,119,6.5,-164,128,6.5,128,FD,-0.49,No call,residual -0.49 > -0.75; best Under 128 (FD) > -130,Projected,0.0,Pass,8,7.0,,,Final,OVER,
2026-07-19,Joey Cantillo,CLE,PIT @ CLE,2026-07-19T13:40:00+00:00,main,CLE,Mixed,0.91,19,96,9,12.719564,30.163537,29.5,,,5.12,6.5,111,-141,5.5,-162,126,6.5,-141,DK,-1.38,Under,"Gate PASS: residual -1.38 ≤ -0.75, qualifying Under -141 (DK), Rule 5 pass, PPD ≤ 50%",Projected,0.0,Pass,7,5.0,,,Final,OVER,BF LOSS
2026-07-19,Brandon Young,BAL,BAL @ HOU,2026-07-19T14:10:00+00:00,main,HOU,Mixed,0.91,14,77.1,7.215517715948547,10.505213,25.42101,23.0,,,4.63,4.5,-114,-111,4.5,-118,-108,4.5,-108,FD,0.13,No call,residual +0.13 > -0.75; best Under -108 (FD) > -130,Projected,0.0,Pass,7,7.0,,,Final,OVER,
2026-07-19,Hunter Brown,HOU,BAL @ HOU,2026-07-19T14:10:00+00:00,main,HOU,Mixed,0.91,6,29.1,10.738636829143733,9.594096,28.413284,19.2,,,,7.5,107,-136,6.5,-158,124,7.5,-136,DK,,Watch List,GS=6 < 10,Projected,0,Fail,4,4.2,,,Final,UNDER,
2026-07-19,Germán Márquez,SDP,SDP @ KCR,2026-07-19T14:10:00+00:00,main,KCR,Mixed,0.91,7,37.2,5.734513661512099,8.607199,22.691706,18.2,,,,3.5,121,-155,3.5,124,-158,3.5,-158,FD,,Watch List,GS=7 < 10,Projected,14,Fail,2,3.0,,,Final,UNDER,
2026-07-19,Noah Cameron,KCR,SDP @ KCR,2026-07-19T14:10:00+00:00,main,KCR,Mixed,0.91,17,88.2,8.32330850940528,10.154242,25.642674,25.4,,,4.56,4.5,-123,-104,4.5,-115,-111,4.5,-104,DK,0.06,No call,residual +0.06 > -0.75; best Under -104 (DK) > -130,Projected,14.0,Pass,1,5.0,,,Final,UNDER,
2026-07-19,Eury Pérez,MIA,MIA @ MIL,2026-07-19T14:10:00+00:00,main,MIL,Mixed,0.91,15,79.2,10.054393626397221,13.664122,25.877863,29.2,,,5.79,6.5,118,-150,5.5,-166,130,6.5,-150,DK,-0.71,No call,residual -0.71 > -0.75,Projected,0.0,Pass,9,6.0,,,Final,OVER,
2026-07-19,Robert Gasser,MIL,MIA @ MIL,2026-07-19T14:10:00+00:00,main,MIL,Mixed,0.91,8,43.1,8.307692551471785,10.235131,26.970954000000003,23.8,,,,4.5,-123,-104,4.5,-130,102,4.5,102,FD,,Watch List,GS=8 < 10,Projected,0,Fail,5,5.0,,,Final,OVER,
2026-07-19,Zebby Matthews,MIN,MIN @ CHC,2026-07-19T14:20:00+00:00,main,CHC,Mixed,0.91,10,61,7.524590163934426,9.989142,27.470140999999998,23.0,,,5.18,4.5,101,-129,4.5,-122,-104,4.5,-104,FD,0.68,No call,residual +0.68 > -0.75; best Under -104 (FD) > -130,Projected,0.0,Pass,4,3.0,,,Final,UNDER,
2026-07-19,Shota Imanaga,CHC,MIN @ CHC,2026-07-19T14:20:00+00:00,main,CHC,Mixed,0.91,18,103,8.737864077669903,14.499999999999998,28.625,29.2,,,5.32,5.5,106,-135,5.5,104,-132,5.5,-135,DK,-0.18,No call,residual -0.18 > -0.75,Projected,0.0,Pass,4,7.0,,,Final,UNDER,
2026-07-19,Hunter Greene,CIN,CIN @ COL,2026-07-19T15:10:00+00:00,main,COL,Mixed,0.91,,,,,,,,,,7.5,122,-156,7.5,124,-158,7.5,-158,FD,,Watch List,Not in FG dashboard cohort,Projected,1,Fail,7,6.0,,,Final,UNDER,
2026-07-19,Ryan Feltner,COL,CIN @ COL,2026-07-19T15:10:00+00:00,main,COL,Mixed,0.91,13,63.1,6.678947502516646,10.856574,25.498008,25.3,,,5.39,4.5,116,-149,4.5,124,-158,4.5,-158,FD,0.89,No call,residual +0.89 > -0.75,Projected,1.0,Pass,3,2.1,,,Final,UNDER,
2026-07-19,Foster Griffin,WSN,WSN @ OAK,2026-07-19T16:05:00+00:00,main,OAK,Mixed,0.91,19,110.1,8.891239080572634,11.167513,29.159616,25.8,,,5.38,5.5,120,-154,5.5,112,-142,5.5,-154,DK,-0.12,No call,residual -0.12 > -0.75,Projected,0.0,Pass,2,7.0,,,Final,UNDER,
2026-07-19,Jacob Lopez,OAK,WSN @ OAK,2026-07-19T16:05:00+00:00,main,OAK,Mixed,0.91,10,53.2,7.04347834431285,7.869482,24.088292,20.2,,,4.71,3.5,-132,103,3.5,-148,116,3.5,116,FD,1.21,No call,residual +1.21 > -0.75; best Under 116 (FD) > -130,Projected,0.0,Pass,6,4.1,,,Final,OVER,
2026-07-19,Casey Mize,DET,DET @ LAA,2026-07-19T16:07:00+00:00,main,LAA,Mixed,0.91,13,71.2,9.041860785971735,12.52354,30.414313,28.8,,,5.37,5.5,-120,-106,5.5,-140,110,5.5,110,FD,-0.13,No call,residual -0.13 > -0.75; best Under 110 (FD) > -130,Projected,1.0,Pass,5,3.1,,,Final,UNDER,
2026-07-19,Ryan Johnson,LAA,DET @ LAA,2026-07-19T16:07:00+00:00,main,LAA,Mixed,0.91,5,28.1,7.623529753899507,12.572534,25.918762,23.0,,,,4.5,-105,-122,4.5,-115,-111,4.5,-111,FD,,Watch List,GS=5 < 10,Projected,1,Fail,5,5.0,,,Final,OVER,
2026-07-19,Robbie Ray,SFG,SFG @ SEA,2026-07-19T16:10:00+00:00,main,SEA,Mixed,0.91,17,101.2,7.613115158778199,10.708015999999999,23.464014,25.1,,,5.3,5.5,109,-139,5.5,106,-136,5.5,-139,DK,-0.2,No call,residual -0.20 > -0.75,Projected,0.0,Pass,6,4.0,,,Final,OVER,
2026-07-19,Logan Gilbert,SEA,SFG @ SEA,2026-07-19T16:10:00+00:00,main,SEA,Mixed,0.91,18,107.1,9.55900666415797,13.692946000000001,28.92709,29.8,,,5.57,6.5,-117,-109,6.5,-108,-118,6.5,-109,DK,-0.93,No call,best Under -109 (DK) > -130,Projected,0.0,Pass,10,6.0,,,Final,OVER,
2026-07-19,Andre Pallante,STL,STL @ ARI,2026-07-19T16:10:00+00:00,main,ARI,Mixed,0.91,18,100,6.48,8.439587,26.836673,20.8,,,4.38,3.5,138,-177,3.5,124,-158,3.5,-177,DK,0.88,No call,residual +0.88 > -0.75,Projected,0.0,Pass,3,5.1,,,Final,UNDER,
2026-07-19,Eduardo Rodriguez,ARI,STL @ ARI,2026-07-19T16:10:00+00:00,main,ARI,Mixed,0.91,18,108,6.166666666666667,7.81893,24.57378,19.7,,,4.47,3.5,-157,123,3.5,-156,122,3.5,123,DK,0.97,No call,residual +0.97 > -0.75; best Under 123 (DK) > -130,Projected,0.0,Pass,3,2.2,,,Final,UNDER,
2026-07-19,Will Klein,LAD,LAD @ NYY,2026-07-19T19:20:00+00:00,late,NYY,Mixed,0.91,2,35.2,10.345796236732738,9.508197000000001,30.327869000000003,,,,,,,,,,,,,,,Watch List,GS=2 < 10,Projected,0,Fail,1,1.0,,,Final,,
2026-07-19,Ryan Yarbrough,NYY,LAD @ NYY,2026-07-19T19:20:00+00:00,late,NYY,Mixed,0.91,0,36.2,6.62727387641107,10.247934,26.776860000000003,,,,,,,,,,,,,,,Watch List,GS=0 < 10,Projected,0,Fail,1,2.2,,,Final,,
